Textbox46
Quantidade de registros: 612

dsArea1,anoAplicacao1,notaFinalPonderada1,dsQuestao1,dsQuestao_Abrev1,notafinal_Questao1,dsItemVerificacao1,dsItemVerificacao_Abrev1,notaFinal_ItemVerificacao1,dsQuestaoAuxiliar1,notaFinal_QuestaoAuxiliar,nmEntidadeVinculada,dsTipoResposta
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80","O Município define, por meio de regulamentação própria, os parâmetros necessários para garantir a efetividade dos serviços de transporte escolar oferecido aos estudantes?",Regulamentação do transporte escolar,"0,00",O Município dispõe de regulamentação própria que estabeleça parâmetros para a prestação do serviço de transporte escolar para os alunos da rede municipal de ensino?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",O Município realiza o planejamento das rotas do serviço de transporte escolar de modo a otimizar o percurso e prover a melhoria do serviço disponibilizado aos estudantes?,Planejamento de rotas,"0,00",O Município realiza e documenta o planejamento de rotas dos serviços de transporte escolar?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00","A frota que realiza o serviço de transporte escolar dos alunos matriculados na unidade educacional possui boas condições de funcionamento, de modo a não apresentar recorrentemente problemas mecânicos durante as viagens?","10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80","O Município define, por meio de regulamentação própria, os parâmetros necessários para garantir a efetividade dos serviços de transporte escolar oferecido aos estudantes?",Regulamentação do transporte escolar,"0,00","O Município define, em regulamentação própria, critério para eleição dos beneficiários do serviço de transporte escolar com base na condição de alunos com dificuldades temporárias ou permanentes de locomoção ou residentes em locais que ofereçam risco no trajeto, independentemente de distância mínima entre a residência e a unidade educacional?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00",Todos os alunos matriculados na unidade educacional que necessitam de transporte escolar são atendidos pelo serviço de transporte escolar do Município?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00","Os veículos que transportam os alunos matriculados na unidade educacional possuem características de acessibilidade que atendam às necessidades de estudantes com dificuldade de locomoção, tais como elevador de acesso aos veículos, portas de largura especial, assentos dotados de adaptações, suportes de apoio etc.?","5,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80","O Município define, por meio de regulamentação própria, os parâmetros necessários para garantir a efetividade dos serviços de transporte escolar oferecido aos estudantes?",Regulamentação do transporte escolar,"0,00","A distância mínima entre a residência e a unidade educacional, definida em regulamentação própria como critério para eleição dos beneficiários do serviço de transporte escolar, é de, no máximo, 2 quilômetros?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00","O serviço de transporte escolar dos alunos matriculados na unidade educacional é prestado com assiduidade e pontualidade, não tendo sido verificadas, neste ano letivo, ocorrências de perda de aulas em razão da interrupção do serviço de transporte escolar por indisponibilidade de veículos ou profissionais?","10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os veículos e motoristas utilizados para o transporte escolar dos alunos atendem a critérios de segurança estabelecidos no Código de Trânsito Brasileiro?,Adequação dos veículos e motoristas,"10,00",Todos os condutores dos veículos (próprios ou terceirizados) utilizados para o transporte escolar dos alunos da rede municipal de ensino foram aprovados em curso especializado para condutores de transporte escolar?,"10,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,SIM
Educação,2023,"4,66",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,30",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,20","A frota que realiza o serviço de transporte escolar dos alunos matriculados na unidade educacional possui boas condições de funcionamento, de modo a não apresentar recorrentemente problemas mecânicos durante as viagens?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,30",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,20","Durante este ano letivo, a lotação máxima dos veículos que transportam diariamente os alunos matriculados na unidade educacional sempre foi respeitada, não tendo sido verificada, por exemplo, ocorrência de alunos em pé durante o deslocamento?","10,00",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,30",O Município realiza o planejamento das rotas do serviço de transporte escolar de modo a otimizar o percurso e prover a melhoria do serviço disponibilizado aos estudantes?,Planejamento de rotas,"0,00",O planejamento de rotas sempre é revisado a partir da inclusão de novos alunos usuários do serviço de transporte escolar?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2023,"4,66",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,30","O Município define, por meio de regulamentação própria, os parâmetros necessários para garantir a efetividade dos serviços de transporte escolar oferecido aos estudantes?",Regulamentação do transporte escolar,"0,00",O Município dispõe de ato normativo municipal que regulamente parâmetros para a prestação do serviço de transporte escolar para os alunos da rede municipal de ensino?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2023,"4,66",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,30",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,20","Os veículos que transportam os alunos matriculados na unidade educacional possuem características de acessibilidade que atendam às necessidades de estudantes com dificuldade de locomoção (caso haja), tais como elevador de acesso aos veículos, portas de largura especial, assentos dotados de adaptações, suportes de apoio etc.?","10,00",ANJO DA GUARDA C M E I,NÃO SE APLICA
Educação,2023,"4,66",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,30","O Município define, por meio de regulamentação própria, os parâmetros necessários para garantir a efetividade dos serviços de transporte escolar oferecido aos estudantes?",Regulamentação do transporte escolar,"0,00",A norma municipal prevê critério para eleição dos beneficiários do serviço de transporte escolar com base na condição de alunos com dificuldades temporárias ou permanentes de locomoção ou residentes em locais que ofereçam risco no trajeto?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2023,"4,66",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,30","O Município define, por meio de regulamentação própria, os parâmetros necessários para garantir a efetividade dos serviços de transporte escolar oferecido aos estudantes?",Regulamentação do transporte escolar,"0,00","A norma municipal prevê o tipo (vans, ônibus, micro-ônibus etc.) e as características (vida útil, itens de segurança e conforto etc.) dos veículos a serem utilizados na execução do serviço de transporte escolar?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2023,"4,66",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,30",O Município realiza o planejamento das rotas do serviço de transporte escolar de modo a otimizar o percurso e prover a melhoria do serviço disponibilizado aos estudantes?,Planejamento de rotas,"0,00","O planejamento de rotas contém representação cartográfica em que é possível identificar, no mínimo, os pontos de embarque/desembarque com a quantidade de alunos em cada ponto e respectivo destino (escola); localização das escolas atendidas; identificação do revestimento das vias; e outras informações relevantes, tais como distritos, povoados e locais de difícil acesso?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
